Created-At,From-User,Source,Text,Retweet-Count,Id
12/19/2020 10:47:00 PM,Podcast Boba,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Ralat: yang benar adalah..

Ini kali pertama untuk LIVERPOOL menang dengan 7 gol di laga tandang sepanjang sejarah mereka di Premier League.

Terima kasih koreksinya, PSBB! https://t.co/a9d073Q0ov",0,1340322921265280000
12/19/2020 10:41:00 PM,Kevin,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,RT @cnbcindonesia: Penting! Ini Aturan Baru PSBB DKI Jakarta Natal & Tahun Baru https://t.co/GgLSh5zmfq,2,1340321256126600000
12/19/2020 10:40:00 PM,My Name Is Oi,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,PSBB lagi aja,0,1340321108105390000
12/19/2020 10:39:00 PM,hm,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,Kelakuan temen Inggit si Rara dan Joanna random banget malah keliaran di masa pandemi. Emang gw takut? Awal pandemi kan orang pada takut. Lagian lo baru berapa hari PSBB masak udah males kalo ada ibu kos galak? Random banget alasan Rara dan Joanna mo nginep di rumah Inggit.,0,1340320966988030000
12/19/2020 10:39:00 PM,Hanie???,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"jd td gw ketemuan sm temen gw di mcd pondok indah trus baru makan eh disuruh pulang soalnya psbb jam 8 ???? katanya baru dikasihtau merekanya, alhasil ngobrolnya di mobil ??????",0,1340320953952160000
12/19/2020 10:36:00 PM,mba uty?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Dan di wujudkan sama mas ayip??. Yooohooo, semoga tidak tertahan di kampung karena PSBB nya jakarta ! Aaminn????. Thx a lot dear!? @akbarku62506725 https://t.co/DjsvwTPZvm",0,1340320148771640000
12/19/2020 10:33:00 PM,Sahrul,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @mnc_insurance: Simak tips perawatan mobil selama PSBB bersama Idi Setiadi, Body Repair Manager PT Sejahtera Buana Trade. #mncinsurance…",2,1340319307914360000
12/19/2020 10:31:00 PM,Singkong Keju,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@historyofpersib PSBB ??,0,1340318739611300000
12/19/2020 10:30:00 PM,?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@aldrirmdhn psbb? persibbbbbbbb,0,1340318591917280000
12/19/2020 10:30:00 PM,PolsekMatraman Humas,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,GIAT TIM PEMBURU COVID-19 MELAKSANAKAN OPS. BINA KARUNA JAYA DALAM RANGKA PSBB DAN PENCEGAHAN PENYEBARAN VIRUS COVID-19 DI WILAYAH KEC. MATRAMAN JAKTIM https://t.co/rgYgTDpSna,0,1340318584556330000
12/19/2020 10:30:00 PM,Klinik Hukumonline,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Dengan diberlakukannya PSBB, tempat kerja/kantor dapat diliburkan yaitu pembatasan proses bekerja di tempat kerja dan menggantinya dengan proses bekerja di rumah/tempat tinggal. Simak selengkapnya disini ?#PSBB #WFO #WFH #KlinikHukumonline #Hukumonline https://t.co/CdS5PwcLPV",3,1340318472924850000
12/19/2020 10:25:00 PM,tsalatsa,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @SuzukiIndonesia: Kenyamanan berkendara bareng Suzuki XL7 bisa kamu dapetin di medan apapun, Suzuki Family.

Karena masih pandemi & masa…",3,1340317349216280000
12/19/2020 10:23:00 PM,Trinity,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"PSBB di Jakarta, orang pindah kumpul ke Tangsel.
Resto tutup jam 19.00, orang pindah ke kaki lima.
Kaki lima ga boleh makan di tempat, orang makan di mobil. 
Selalu ada cara! ?",9,1340316742329850000
12/19/2020 10:22:00 PM,NABILA,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,@dewwns03 Psbb lagi dew,0,1340316497197950000
12/19/2020 10:21:00 PM,•.•,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"indo/alfa mart jam 9 malem dah pada tutup, apa mau psbb lagi ya",0,1340316239009200000
12/19/2020 10:15:00 PM,mbak puk,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@derrysyahrulll Gimana tu via psbb? ?,0,1340314787872310000
12/19/2020 10:15:00 PM,Nandi Verma/Varma/Varman,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,lol PSBB boys!. ????,0,1340314782583250000
12/19/2020 10:14:00 PM,MAT KANCAI,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@inipunya_putri pacaran via psbb dong,0,1340314667541930000
12/19/2020 10:13:00 PM,Anton Kurniawan,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@Penyuka_ombak @aniesbaswedan Haaaaaaaaaaa ...... 
YANG 
PASTI 
'TAMBAH TRS' 
JANGKA WAKTU PSBB DKI.
AGAR 
'CAIR FUUULLLUSSS' 

@jokowi https://t.co/GhW4yRhDYU",0,1340314421684450000
12/19/2020 10:11:00 PM,?? ??,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@taechimunv tapi tempat mam sambel mangganya tutup karena dipatiukur (tempat abang jualannya) juga ditutup akibat psbb :(,0,1340313907420810000
12/19/2020 10:08:00 PM,?? ??,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Apaan dahhhhhh kok PSBB lagi anjrot transjakarta tiba-tiba tutup jam 8 padahal hari Rabu masih bisa naik pas jam set 10, akhirnya pulang naek gojek dan sepanjang perjalanan muda mudi makan sate taichan kaga pake masker trs ini lagi PSBB-in apaandaaah???? ya Allah ya Rabbi",1,1340313177607720000
12/19/2020 10:07:00 PM,dotti,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Jln dago ditutup, ceritanya krn psbb = mencegah corona = mencegah kerumunan. 
Tapi banyak yg dagang.

Macet dong.

Terus fungsinya jalan ditutup apa selain nambah macet dan nambah kerjaan? Gpplah manfaat ato tdk yg penting kita tau klo mereka kerja.",0,1340312828339630000
12/19/2020 10:03:00 PM,ubanan,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Jakarta PSBB lagi? Ko tumben malem minggu kangkungan sepi gitu, takut.",0,1340311862999580000
12/19/2020 9:55:00 PM,Super lagi,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @Rtania_bdg: tania mau ngasih tau ya guys ini dadakan bgt ,aku lastday di jakpus sabtu siang pulang takutnya keburu psbb hehe makannya a…",6,1340309852329890000
12/19/2020 9:50:00 PM,? Al Uzza ?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@okandrsyh @aa_fuady Udah hampir setaun jangan muter2 di PSBB dan testimg aja. Banyak yg harus dipelajari. Liat sekeliling udah jelas gak semua orang susceptible terhadap penyakit ini.,1,1340308624090910000
12/19/2020 9:47:00 PM,DanuIreng,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @Cleopatra18_: Sblm PSBB dmulai lg https://t.co/mnx1ylYi46,3,1340307834882280000
12/19/2020 9:47:00 PM,Sandi Setiawan,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"@PRFMnews Tadi pisan lewat Borromeus rek ka Tamansari keun jol geus ditarutup, emang PSBB pas weekend jam 20.00 geus ditutupnya?

Tapi unik na plat luar Bandung loba, ngilu ngantri balik arah menghindari portal :)",0,1340307683635690000
12/19/2020 9:42:00 PM,hibernation.,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"December on duty :

Launching para bayi-bayi hasil PSBB",0,1340306557934860000
12/19/2020 9:36:00 PM,[ ämor/fati ],<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@pepeyipyip asli, asa percuma psbb teh",0,1340305104365260000
12/19/2020 9:26:00 PM,Del,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Ini udah ngetrend dari jaman awal2 psbb, banyak tg jual pinggir jalan masker scuba gambar wajah. Sampe terkecoh ngeliat tukang parkir kok senyum lebar mulu apa gak pegel, ternyata maskernya gambar wajah https://t.co/98uBE4LZkQ",0,1340302412469350000
12/19/2020 9:22:00 PM,Aldri Ramadhan,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Niat hati mau nyari makan keluar, eh diluar nya malah banyak yang nyari udara segar. Ampe abis udara segar di Bandung ni sumpek amat. Terus apa itu psbb? https://t.co/4WJyGEI4be",0,1340301447846450000
12/19/2020 9:17:00 PM,tera,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@DishubDKI_JKT malam min... mau tanya donk... dgn berakhirnya masa PSBB jakarta pd tgl 21 desember, apakah ganjil genap sdh mulai diberlakukan lagi?",0,1340300139085230000
12/19/2020 9:14:00 PM,PAKE MASKER YG BENAR,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@abunjamilo Karena sedang psbb,0,1340299504176700000
12/19/2020 9:10:00 PM,???????? ||kinda ia?,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"disini lagi psbb lagi kan. terus si cafenya di tutup, kita kitanya masih didalem gituu?? ngakak https://t.co/JYD6YTxsxL",0,1340298366161310000
12/19/2020 9:09:00 PM,"gue cowo , maul",<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@inimiwwa Lagi psbb,0,1340298185969860000
12/19/2020 9:07:00 PM,detikcom,<a href='https://www.echobox.com' rel='nofollow'>Echobox</a>,"Menjelang Natal dan Tahun Baru, ada beberapa aturan yang diterapkan terkait PSBB. Mulai berlaku hari ini hingga 8 Januari 2020, apa saja itu?

#psbb  https://t.co/oQIIvYFJMZ",5,1340297618258310000
12/19/2020 9:00:00 PM,GATRAcom,<a href='https://www.gatra.com/' rel='nofollow'>GATRA.com</a>,"Tarik Ulur PSBB, KSP: Kita Harus Seimbang Mainkan Rem https://t.co/v5BhDa6qcI",0,1340295846903000000
12/19/2020 8:59:00 PM,# marcella cahyadi kce ???,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,@kcnemoto gtau anjrit gwe dri awal psbb gprnah tdur dibwah jm 2,0,1340295664089990000
12/19/2020 8:50:00 PM,anaknyapaklurahlohh,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@putra_p16 @Sepdhan1 @ChahrulIrawan gagal menekan goblok banget luh, sekarang PSBB transisi wajar aja naik lagi coba diketatin lagi juga turun lagi tuh kasus..kendali pusat ada di pemerintah pusat goblok, kalau nggak dicegah juga udah lockdown duluan jakarta, tolol luh kebangetan..wkwkw https://t.co/OU6iMN2YoE",0,1340293320161910000
12/19/2020 8:49:00 PM,Adriansyah Yasin Sulaeman,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"PSBB ala Bandung nutup jalan

Expectation                                    Reality https://t.co/034jTUCM40",5,1340293244312160000
12/19/2020 8:49:00 PM,????_???,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,@Donely05 Selama psbb lagi kyanya,0,1340293177958250000
12/19/2020 8:46:00 PM,Ju?e,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,Bener2 gatau dong tj ternyata sampe jam 8 karna mau psbb lagiii. Aaaa nangisss gabisa pulang???,0,1340292465287330000
12/19/2020 8:45:00 PM,fiaa?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"nenekku bsok otw jakarta, doain biar gadisuruh turun dtgah jalan gegara psbb gaes? doain aman selamat sampe rumahku?",0,1340292127318650000
12/19/2020 8:43:00 PM,jasjus disini,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"punten, bukan masalah udh ga psbb apa gimane, ya tetep ae kan masi masa pandemi? katanya gamau keluar sebelum pandemi kelar, eh skrg keluar.",0,1340291691329120000
12/19/2020 8:43:00 PM,dya,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,@menfesssyg psbb,0,1340291546369780000
12/19/2020 8:42:00 PM,????????,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,Bandung ga ada psbb psbbnya,0,1340291493903310000
12/19/2020 8:42:00 PM,Sadam Ngalam VIP,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @SSI_STW: Lagi musim PSBB doi bilang minta bantu pinjemin duit 200, yaa akhirnya ane bantu lahh sekalian anter kerumah doi malah dapet b…",269,1340291459111480000
12/19/2020 8:39:00 PM,Edricko J. Nathalim,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Indy mau Sweet 17 yang bukan di Quarantine
Nanda juga mau, sebagai yang Sweet 17 Quarantine
Indy kan Mei PSBB ketat.. Diem doang di rumah #LRRnN #SatnightKIIIRamuneJKT48",0,1340290558166590000
12/19/2020 8:39:00 PM,Ahmad Nor Maulana Af,<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>,"Tetap Buka Selama PSBB, Diskotik 'Monggo Mas' Disegel Permanen oleh Satpol PP https://t.co/VqTJx5YQKL https://t.co/tB9WdIhb50",0,1340290550990160000
12/19/2020 8:37:00 PM,hisnil,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@menfesssyg psbb gasi,0,1340290123418640000
12/19/2020 8:36:00 PM,???????.,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@menfesssyg Tangsel psbb sampe tgl 3, semua tutup jam 7",0,1340289904597640000
12/19/2020 8:36:00 PM,John Stephanus,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,2020 susah cari jodoh psbb mulu. Pembatasan single berskala besar,0,1340289862272890000
12/19/2020 8:34:00 PM,nurul izza liranti,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,Psbb ? https://t.co/KfbnQxgHiS,0,1340289299795730000
12/19/2020 8:33:00 PM,Ign st herry,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,RT @tempodotco: Mantan Gubernur DKI Jakarta Basuki Tjahaja Purnama atau Ahok ikut memberikan selamat atas pembukaan gerai pertama Taco Bell…,1,1340289117792310000
12/19/2020 8:32:00 PM,Yessy,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"udh bosen bgt jenuh suntuk. pgn liburan, eh psbb malah d perketat. hilih hilih",0,1340289013307960000
12/19/2020 8:30:00 PM,J A Y,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@txtdrpemerintah mengingat pemerintah kita gatot dalam menangani covid dengan psbb ataupun magic wordnya 'asal sesuai protokol', vaksinasi bisa menjadi jalan keluar, terlepas berhasil atau tidaknya, kita nantikan hasil dari saudara' di ibukota.",0,1340288340059310000
12/19/2020 8:29:00 PM,jamesraymondsarapung,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @mikhaahkim: Jakarta sih memang pantes banget di-PSBB-in lagi. Orang2nya masih banyak yg bener2 nggak punya sense kalo pandemi ini nyata…,5,1340288190188450000
12/19/2020 8:29:00 PM,"this, ?agus sadega.",<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@smovres psbb,0,1340288121921880000
12/19/2020 8:22:00 PM,ndutmaul,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@tasyaalinda Udah siap malam mingguan nih? Bekasi psbb lagi kah?,0,1340286342207430000
12/19/2020 8:21:00 PM,Ham,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@Nurulwidiaa @esweeeeeee_n @iaipitt Bubaar bubar psbb,0,1340286205036920000
12/19/2020 8:21:00 PM,K E Z,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Kaget pas keluar daerah rumah udh sepi minimarket udh pd tutup, liat jam baru jam 8 kan, ternyata psbb ceunah..",0,1340286064385160000
12/19/2020 8:19:00 PM,?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,Bekasi tuh ada psbb ga si?,0,1340285742426150000
12/19/2020 8:15:00 PM,Godess of Fortune,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@in_makiy psbb -.-,0,1340284715543110000
12/19/2020 8:14:00 PM,anna.,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,Wkwkwk psbb apaan hi skitarnya org duduk ditrotoar nongkrong,0,1340284309085670000
12/19/2020 8:11:00 PM,AZ,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"@Bola_Jakarta Orang suka keliru ya gegara miss understanding data.

Ada data delay 700an kasus covid selama seminggu, jadinya wah bgt hari ini.

Sejak psbb rem darurat konstan 1000an sehari",0,1340283527955320000
12/19/2020 8:08:00 PM,#2021CALONBAPAK,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"@ronintumaritis @Dannil_lo @izza_mhmd @CNNIndonesia pertama, DKI itu PSBB
kedua, pasar itu merupakan roda perekonomian warga
yaudah sih HRS dipenjara biarin aja tou dia udah total 3x dipenjara kan? yg 2 sebelumnya ga ada tuh demo2 gini wakakkaka",0,1340282780039560000
12/19/2020 8:06:00 PM,? Berry ? kinda ia,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@baechubish Psbb ??,0,1340282303499670000
12/19/2020 8:02:00 PM,BeueuyTegalsari,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@HodAstrotruno @kharimakharima1 @Melati152 Teroris yg konon anggota JI saja tdk ditembak..ingat film yg menyajikan saksi yg dibunuh karena mengenali penyusup alias mata2 dikelompok mereka...yah mungkin ini efek PSBB kerja nonton wae..tapi swear deh..
kenapa anak2 muda itu harus dibunuh? 6 nyawa...6 kehidupan yang terampas",0,1340281249089240000
12/19/2020 7:58:00 PM,anakbaikbaik?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@sbyfess Wes tayang nder pas iko, tapi mene tanggal 30 tayang neh nak bioskop, polae sg wingi keganggu psbb",0,1340280437852100000
12/19/2020 7:54:00 PM,sayang,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@azmounnn_ Psbb ya bund,0,1340279380749080000
12/19/2020 7:54:00 PM,Shin ryerin,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@kosharuu Anjir gue yang kuliah semester 1 dan belum libur semester meskipun gak ke sekolah karena psbb dan Lo bilang fans nct bego? Lo gak mikirin perasaan orang yang udah raih prestasi mereka di sekolah, di saat nct lah tempat untuk diri mereka terhibur saat istirahat dan lo ? so Creepy",0,1340279371869740000
12/19/2020 7:53:00 PM,?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@discountfess Iya psbb ni,0,1340279097637760000
12/19/2020 7:51:00 PM,bakul skincare,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@discountfess Psbb nder,0,1340278647333140000
12/19/2020 7:50:00 PM,Miljan TH,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@MardaniAliSera Karena pejabat dan gubernur nya pada ble e pak ustad mardani. Udah tau lagi psbb ketat malah mendatangi lokasi, ditambah suka gaduh negri dgn baju agama. Saya sih rakyat kecil pak ustad. Gak suka kalau gaduh gaduh spt tmn tmn bapak. Bpk jng ikut ikutan yah.",0,1340278412234010000
12/19/2020 7:48:00 PM,ndra,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,psbb anjg,0,1340277949170240000
12/19/2020 7:46:00 PM,Faris Eka Baihaqi,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,@mutqiumbrella Psbb,0,1340277302639230000
12/19/2020 7:43:00 PM,sKye ?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@nerosculptura sebenernya i don't mind it tho, tiap hari sblm psbb udah sering pake masker",0,1340276666061370000
12/19/2020 7:35:00 PM,apaya,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Katanya PSBB, tempat mam penuh terus https://t.co/nudkJc7sbj",0,1340274511912920000
12/19/2020 7:33:00 PM,BataraNews.com,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Langgar PSBB Transisi dan Pengunjung Pakai Narkoba, Diskotek New Monggo Mas Ditutup Permanen
https://t.co/KgFql1nKGj",0,1340273927273140000
12/19/2020 7:31:00 PM,just a little dust,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Malam mingguku kali ini adalah toefl course.. well, dibarengi dengan berita duka bahwa rencana liburan minggu depan dibatalkan gara2 psbb ? thats okaaayyy mungkin tahun depan yaa? https://t.co/UMb70J0vya",0,1340273604286540000
12/19/2020 7:28:00 PM,Iduy,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,@szilverberG @C_JessiJKT48 PSBB udah dari Maret tapi baru dijadiin alasan sekarang. Telat berapa bulan lo?,0,1340272783968780000
12/19/2020 7:25:00 PM,#N,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@C_JessiJKT48 mohon bantuannya dikarenakan PSBB ketat kembali diberlakukan kak @Iduy101 ??,0,1340272109444940000
12/19/2020 7:25:00 PM,V,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,Mampus Jakarta psbb lagi calon calon batal ini ke Dieng,0,1340272031657440000
12/19/2020 7:22:00 PM,varrel dept,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@riethebarker Yuhuu psbb,0,1340271378461730000
12/19/2020 7:22:00 PM,?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@Ridzki_Sutek Gratis lamun statusna kontak erat, konfirmasi, suspect, atau probable soalna prosedur contact tracing ti pemerintah. Keperluan pribadi mah kitu, daek teu daek mayar.

Bener euy secara teu langsung nitah ulah kamamana meh teu nyebarkeun atau terpapar Covid, pan PSBB proporsional.",0,1340271362334630000
12/19/2020 7:22:00 PM,Inu,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@KataAwank @dr_koko28 Psbb ra sih DIY? 

Kudet tenin aku hehe",0,1340271232919370000
12/19/2020 7:19:00 PM,dapo,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@cokagna psbb uyee:(,0,1340270526862820000
12/19/2020 7:18:00 PM,Bayu,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@urangbdg_asli ah gak seru, bandung psbb udh ditutup semua jam 8",0,1340270220791800000
12/19/2020 7:16:00 PM,Issanda Abel,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Sekarang untuk urusan nobar msh kucing2an sama pemegang hak siar streaming itu ga sih? Berat ya, ditambah PSBB jg diperketat dmn2 keknya. Pengen nobar euy",0,1340269842377490000
12/19/2020 7:12:00 PM,tequila sunset,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@septian_nandoo @adpenturrrr Rame benerrr . Psbb hey gaboleh ada keramaian,0,1340268766261760000
12/19/2020 7:11:00 PM,Abdi NURU,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@BNPB_Indonesia Semangaat INDONESIA.

Berdasarkan data perkembangan covid meningkat:

1.Apakah di Provinsi2,Kab2,Kota2
di RI akan memberlakukan PSBB kembali?

2.Dengan jenis PSBB sesuai kondisi
di Daerah2?

TUJUAN,a.l:

1.Meningkatkan Pengendalian covid
2.Memutus mata-rantai penyebaran
covid
3.",0,1340268616067920000
12/19/2020 7:10:00 PM,Ajeng_Cute16,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Klo weekend kalian gabut krn PSBB di lanjut lagi..kalian harus coba skin care di rumah ajah.. ini Masker variannya lucu2 wangi bgt dan bikin muka kita so Fresh ??

Order yah..ke @yayusaid_RSH 

Memang  keren dan bagus bgt Produk teman2

@AsoppsiOfficial #PewiraUsahaPemula ???? https://t.co/S8uhh9TfGY",16,1340268143659260000
12/19/2020 7:09:00 PM,Ricko Putra,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@akuanak95595151 @Sepdhan1 @ChahrulIrawan @mohmahfudmd Tanyakan ke Pak @aniesbaswedan jangan ke saya soal salahkan masyarakat.. miliaran rupiah didapat dari pelanggaran PSBB jakarta..

Ente ini lagi sange atau lagi Crooot sih ko #Dungu nya kelewatan..?",0,1340268027426740000
12/19/2020 7:06:00 PM,Ricko Putra,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@akuanak95595151 @Sepdhan1 @ChahrulIrawan Jawab aja tracing itu apa #Dungu
Rupanya ente goblok sekali..? bego otak ente memang lendiran.. Psbb mana dilangar org kantor.. lha gubernur nya pak @aniesbaswedan lagi Isolasi mandiri wagub nya juga tuh apa mereka langgar Psbb..? ?",0,1340267358284210000
12/19/2020 7:06:00 PM,Daraurus,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@Sadness_boys @emsiplurimekdi Psbb kalian teh ?,0,1340267231867850000
12/19/2020 7:01:00 PM,lapak SUTAN olshop ?,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @Corona_KafirNw: @Penyuka_ombak @aniesbaswedan @aniesbaswedan...?????
Halaaaa Badut Goublokkk.!!!
Sdh berapa Kali dia Terapkan PSBB, lal…",1,1340266009861570000
12/19/2020 7:00:00 PM,big bos_09,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,@cicatr1ze Kok bisa2nya cepet kurus.. lah saia.. makan dikit jadi daging.. mau makan ini itu takut gendut.. jirlah sejak psbb bb dari 47 ke 58,0,1340265662564900000
12/19/2020 6:58:00 PM,athena lestrange,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @aryasvitkonna: ???????? ??—

dalam sebuah usaha mas pacar merayakan ultah mba pacar di tengah-tengah psbb https://t.co/Kqv56om4oc",92,1340265299208140000
12/19/2020 6:56:00 PM,Ab_Bey-Maifaa,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"pesanan cukong ya biar ga pasal hukuman mati di uu tipikor jadinya buat pasal2 karet di uu psbb....
berarti banyak juga pasal2 pesanan & bayaran di uu cilaka dong.... https://t.co/1XHCLAfj40",0,1340264830628840000
12/19/2020 6:52:00 PM,Agus Genon C,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"@GusNadjb Iyah....
Simanis ini masih Jomblowati....
Dia masih setia dg PSBB....
Taat azas, Gus  ?",0,1340263725463320000
12/19/2020 6:49:00 PM,sapu jagat,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,@Ar01Pangeran @arintiafeni @satgascovid19id Waduuhhh bisa bisa PSBB ketat lagi ni DKI weleee weleee,0,1340263056601870000
12/19/2020 6:46:00 PM,Zayd_M_Ariefff (f nya 3),<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Jumat & Sabtu ini orderan sepi. Bs jadi efek psbb dr jkt, bs jadi tgg bln blm pd gajian, bs jadi mending ga kemana², bs jadi macem² alasannya. Namanya jg bs jadi.. Ketemu 5 driver 3 driver on dr jam 6 pagi sd abis maghrib rata² br dpt 4 order. 2 driver on jam 10 br 3 order ?",0,1340262345893800000
